QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
35,Trucks and Buses,S32_2509,1/31/2003 0:00,150
28,Trucks and Buses,S32_2509,4/1/2003 0:00,115
45,Trucks and Buses,S32_2509,6/3/2003 0:00,87
24,Trucks and Buses,S32_2509,8/1/2003 0:00,42
41,Trucks and Buses,S32_2509,9/21/2003 0:00,77
48,Trucks and Buses,S32_2509,10/22/2003 0:00,99
50,Trucks and Buses,S32_2509,11/6/2003 0:00,51
33,Trucks and Buses,S32_2509,11/14/2003 0:00,46
32,Trucks and Buses,S32_2509,11/25/2003 0:00,60
27,Trucks and Buses,S32_2509,12/9/2003 0:00,28
35,Trucks and Buses,S32_2509,2/10/2004 0:00,36
23,Trucks and Buses,S32_2509,3/11/2004 0:00,24
35,Trucks and Buses,S32_2509,5/5/2004 0:00,37
40,Trucks and Buses,S32_2509,6/15/2004 0:00,57
35,Trucks and Buses,S32_2509,7/20/2004 0:00,69
31,Trucks and Buses,S32_2509,8/19/2004 0:00,34
50,Trucks and Buses,S32_2509,9/8/2004 0:00,53
40,Trucks and Buses,S32_2509,10/13/2004 0:00,49
38,Trucks and Buses,S32_2509,10/22/2004 0:00,52
38,Trucks and Buses,S32_2509,11/5/2004 0:00,56
40,Trucks and Buses,S32_2509,11/19/2004 0:00,76
33,Trucks and Buses,S32_2509,12/1/2004 0:00,36
36,Trucks and Buses,S32_2509,12/15/2004 0:00,58
20,Trucks and Buses,S32_2509,1/23/2005 0:00,22
32,Trucks and Buses,S32_2509,2/22/2005 0:00,47
36,Trucks and Buses,S32_2509,3/15/2005 0:00,67
19,Trucks and Buses,S32_2509,5/3/2005 0:00,31
11,Trucks and Buses,S32_2509,5/31/2005 0:00,12
