QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
36,Trucks and Buses,S24_2300,1/29/2003 0:00,150
21,Trucks and Buses,S24_2300,4/1/2003 0:00,114
27,Trucks and Buses,S24_2300,5/28/2003 0:00,93
47,Trucks and Buses,S24_2300,7/24/2003 0:00,66
42,Trucks and Buses,S24_2300,9/21/2003 0:00,69
32,Trucks and Buses,S24_2300,10/22/2003 0:00,64
28,Trucks and Buses,S24_2300,11/6/2003 0:00,32
24,Trucks and Buses,S24_2300,11/14/2003 0:00,44
49,Trucks and Buses,S24_2300,11/25/2003 0:00,86
46,Trucks and Buses,S24_2300,12/9/2003 0:00,100
28,Trucks and Buses,S24_2300,2/4/2004 0:00,54
48,Trucks and Buses,S24_2300,3/11/2004 0:00,84
29,Trucks and Buses,S24_2300,5/5/2004 0:00,36
47,Trucks and Buses,S24_2300,6/15/2004 0:00,64
43,Trucks and Buses,S24_2300,7/20/2004 0:00,74
25,Trucks and Buses,S24_2300,8/19/2004 0:00,31
48,Trucks and Buses,S24_2300,9/8/2004 0:00,61
24,Trucks and Buses,S24_2300,10/13/2004 0:00,39
42,Trucks and Buses,S24_2300,10/22/2004 0:00,71
31,Trucks and Buses,S24_2300,11/5/2004 0:00,73
42,Trucks and Buses,S24_2300,11/19/2004 0:00,84
37,Trucks and Buses,S24_2300,11/1/2004 0:00,42
41,Trucks and Buses,S24_2300,12/10/2004 0:00,63
20,Trucks and Buses,S24_2300,1/23/2005 0:00,22
20,Trucks and Buses,S24_2300,2/17/2005 0:00,22
70,Trucks and Buses,S24_2300,5/3/2005 0:00,87
49,Trucks and Buses,S24_2300,5/31/2005 0:00,81
