QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
41,Trucks and Buses,S12_4473,1/31/2003 0:00,150
46,Trucks and Buses,S12_4473,4/4/2003 0:00,109
24,Trucks and Buses,S12_4473,6/3/2003 0:00,63
21,Trucks and Buses,S12_4473,8/1/2003 0:00,39
24,Trucks and Buses,S12_4473,9/21/2003 0:00,49
48,Trucks and Buses,S12_4473,10/22/2003 0:00,86
26,Trucks and Buses,S12_4473,11/6/2003 0:00,38
37,Trucks and Buses,S12_4473,11/14/2003 0:00,61
49,Trucks and Buses,S12_4473,11/25/2003 0:00,88
34,Trucks and Buses,S12_4473,12/9/2003 0:00,39
48,Trucks and Buses,S12_4473,2/10/2004 0:00,61
36,Trucks and Buses,S12_4473,3/11/2004 0:00,50
46,Trucks and Buses,S12_4473,5/5/2004 0:00,72
46,Trucks and Buses,S12_4473,6/15/2004 0:00,85
31,Trucks and Buses,S12_4473,7/20/2004 0:00,39
41,Trucks and Buses,S12_4473,8/19/2004 0:00,56
21,Trucks and Buses,S12_4473,9/8/2004 0:00,49
38,Trucks and Buses,S12_4473,10/13/2004 0:00,78
45,Trucks and Buses,S12_4473,10/22/2004 0:00,97
26,Trucks and Buses,S12_4473,11/5/2004 0:00,52
38,Trucks and Buses,S12_4473,11/20/2004 0:00,82
48,Trucks and Buses,S12_4473,12/1/2004 0:00,101
42,Trucks and Buses,S12_4473,12/10/2004 0:00,53
49,Trucks and Buses,S12_4473,1/23/2005 0:00,69
32,Trucks and Buses,S12_4473,2/17/2005 0:00,56
54,Trucks and Buses,S12_4473,5/3/2005 0:00,96
33,Trucks and Buses,S12_4473,5/31/2005 0:00,42
