QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
37,Classic Cars,S18_1589,3/18/2003 0:00,150
26,Classic Cars,S18_1589,5/20/2003 0:00,113
44,Classic Cars,S18_1589,7/10/2003 0:00,87
47,Classic Cars,S18_1589,9/11/2003 0:00,106
43,Classic Cars,S18_1589,10/17/2003 0:00,59
42,Classic Cars,S18_1589,11/5/2003 0:00,67
42,Classic Cars,S18_1589,11/12/2003 0:00,81
29,Classic Cars,S18_1589,11/20/2003 0:00,39
40,Classic Cars,S18_1589,12/2/2003 0:00,55
38,Classic Cars,S18_1589,1/16/2004 0:00,53
38,Classic Cars,S18_1589,2/26/2004 0:00,61
21,Classic Cars,S18_1589,4/13/2004 0:00,23
24,Classic Cars,S18_1589,6/1/2004 0:00,36
36,Classic Cars,S18_1589,7/6/2004 0:00,66
23,Classic Cars,S18_1589,8/6/2004 0:00,30
20,Classic Cars,S18_1589,9/1/2004 0:00,41
32,Classic Cars,S18_1589,10/5/2003 0:00,64
29,Classic Cars,S18_1589,10/16/2004 0:00,32
44,Classic Cars,S18_1589,11/4/2004 0:00,55
44,Classic Cars,S18_1589,11/17/2004 0:00,72
36,Classic Cars,S18_1589,11/24/2004 0:00,64
49,Classic Cars,S18_1589,1/12/2005 0:00,96
34,Classic Cars,S18_1589,2/10/2005 0:00,47
59,Classic Cars,S18_1589,4/22/2005 0:00,76
37,Classic Cars,S18_1589,5/17/2005 0:00,62
