QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
27,Vintage Cars,S18_2949,1/29/2003 0:00,150
23,Vintage Cars,S18_2949,3/24/2003 0:00,123
31,Vintage Cars,S18_2949,5/28/2003 0:00,100
46,Vintage Cars,S18_2949,7/16/2003 0:00,69
47,Vintage Cars,S18_2949,9/19/2003 0:00,70
31,Vintage Cars,S18_2949,10/20/2003 0:00,55
46,Vintage Cars,S18_2949,11/6/2003 0:00,78
37,Vintage Cars,S18_2949,11/13/2003 0:00,72
28,Vintage Cars,S18_2949,11/21/2003 0:00,35
37,Vintage Cars,S18_2949,12/5/2003 0:00,50
49,Vintage Cars,S18_2949,1/29/2004 0:00,72
24,Vintage Cars,S18_2949,3/10/2004 0:00,50
30,Vintage Cars,S18_2949,4/29/2004 0:00,71
50,Vintage Cars,S18_2949,6/14/2004 0:00,98
31,Vintage Cars,S18_2949,7/19/2004 0:00,48
46,Vintage Cars,S18_2949,8/17/2004 0:00,71
47,Vintage Cars,S18_2949,9/8/2004 0:00,83
46,Vintage Cars,S18_2949,10/11/2004 0:00,90
37,Vintage Cars,S18_2949,10/21/2004 0:00,44
33,Vintage Cars,S18_2949,11/4/2004 0:00,57
31,Vintage Cars,S18_2949,11/18/2004 0:00,59
48,Vintage Cars,S18_2949,11/29/2004 0:00,77
41,Vintage Cars,S18_2949,12/10/2004 0:00,80
42,Vintage Cars,S18_2949,1/20/2005 0:00,87
41,Vintage Cars,S18_2949,2/17/2005 0:00,45
32,Vintage Cars,S18_2949,3/9/2005 0:00,51
10,Vintage Cars,S18_2949,5/30/2005 0:00,19
