QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
31,Trucks and Buses,S32_1268,1/29/2003 0:00,150
32,Trucks and Buses,S32_1268,4/1/2003 0:00,119
43,Trucks and Buses,S32_1268,5/28/2003 0:00,87
26,Trucks and Buses,S32_1268,7/24/2003 0:00,44
27,Trucks and Buses,S32_1268,9/21/2003 0:00,47
24,Trucks and Buses,S32_1268,10/21/2003 0:00,44
22,Trucks and Buses,S32_1268,11/6/2003 0:00,56
46,Trucks and Buses,S32_1268,11/14/2003 0:00,90
37,Trucks and Buses,S32_1268,11/25/2003 0:00,44
49,Trucks and Buses,S32_1268,12/9/2003 0:00,70
21,Trucks and Buses,S32_1268,2/4/2004 0:00,42
25,Trucks and Buses,S32_1268,3/11/2004 0:00,58
37,Trucks and Buses,S32_1268,5/4/2004 0:00,72
45,Trucks and Buses,S32_1268,6/15/2004 0:00,89
32,Trucks and Buses,S32_1268,7/19/2004 0:00,44
29,Trucks and Buses,S32_1268,8/19/2004 0:00,47
26,Trucks and Buses,S32_1268,9/8/2004 0:00,47
28,Trucks and Buses,S32_1268,10/13/2004 0:00,68
27,Trucks and Buses,S32_1268,10/22/2004 0:00,40
20,Trucks and Buses,S32_1268,11/5/2004 0:00,38
44,Trucks and Buses,S32_1268,11/19/2004 0:00,70
42,Trucks and Buses,S32_1268,11/1/2004 0:00,71
41,Trucks and Buses,S32_1268,12/10/2004 0:00,74
26,Trucks and Buses,S32_1268,1/23/2005 0:00,33
26,Trucks and Buses,S32_1268,2/17/2005 0:00,33
26,Trucks and Buses,S32_1268,5/1/2005 0:00,38
41,Trucks and Buses,S32_1268,5/31/2005 0:00,63
