QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
41,Ships,S18_3029,2/17/2003 0:00,150
21,Ships,S18_3029,4/28/2003 0:00,109
40,Ships,S18_3029,6/16/2003 0:00,88
46,Ships,S18_3029,8/10/2003 0:00,48
44,Ships,S18_3029,10/6/2003 0:00,46
46,Ships,S18_3029,10/23/2003 0:00,65
41,Ships,S18_3029,11/8/2003 0:00,72
32,Ships,S18_3029,11/14/2003 0:00,69
46,Ships,S18_3029,11/26/2003 0:00,97
28,Ships,S18_3029,1/9/2004 0:00,51
49,Ships,S18_3029,2/19/2004 0:00,78
21,Ships,S18_3029,5/7/2004 0:00,29
32,Ships,S18_3029,6/24/2004 0:00,44
34,Ships,S18_3029,7/21/2004 0:00,48
21,Ships,S18_3029,8/20/2004 0:00,37
21,Ships,S18_3029,9/15/2004 0:00,53
31,Ships,S18_3029,10/14/2004 0:00,32
21,Ships,S18_3029,11/1/2004 0:00,29
25,Ships,S18_3029,11/10/2004 0:00,41
28,Ships,S18_3029,11/22/2004 0:00,56
43,Ships,S18_3029,12/2/2004 0:00,85
22,Ships,S18_3029,1/31/2005 0:00,42
37,Ships,S18_3029,3/1/2005 0:00,70
28,Ships,S18_3029,3/30/2005 0:00,33
30,Ships,S18_3029,4/1/2005 0:00,43
44,Ships,S18_3029,5/6/2005 0:00,71
