QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
29,Motorcycles,S18_2625,2/24/2003 0:00,150
46,Motorcycles,S18_2625,4/29/2003 0:00,121
30,Motorcycles,S18_2625,7/1/2003 0:00,75
30,Motorcycles,S18_2625,8/25/2003 0:00,45
42,Motorcycles,S18_2625,10/10/2003 0:00,58
46,Motorcycles,S18_2625,10/28/2003 0:00,65
25,Motorcycles,S18_2625,11/11/2003 0:00,63
32,Motorcycles,S18_2625,11/18/2003 0:00,38
30,Motorcycles,S18_2625,12/1/2003 0:00,43
40,Motorcycles,S18_2625,1/12/2004 0:00,66
28,Motorcycles,S18_2625,2/20/2004 0:00,68
23,Motorcycles,S18_2625,4/3/2004 0:00,40
29,Motorcycles,S18_2625,5/18/2004 0:00,62
34,Motorcycles,S18_2625,6/28/2004 0:00,81
37,Motorcycles,S18_2625,7/23/2004 0:00,47
20,Motorcycles,S18_2625,8/27/2004 0:00,47
32,Motorcycles,S18_2625,9/27/2004 0:00,72
34,Motorcycles,S18_2625,10/15/2004 0:00,40
42,Motorcycles,S18_2625,11/2/2004 0:00,51
38,Motorcycles,S18_2625,11/15/2004 0:00,55
30,Motorcycles,S18_2625,11/23/2004 0:00,52
23,Motorcycles,S18_2625,1/5/2005 0:00,60
22,Motorcycles,S18_2625,2/2/2005 0:00,37
39,Motorcycles,S18_2625,3/3/2005 0:00,66
55,Motorcycles,S18_2625,4/7/2005 0:00,97
36,Motorcycles,S18_2625,5/13/2005 0:00,42
