QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
50,Planes,S24_3949,2/17/2003 0:00,150
28,Planes,S24_3949,4/28/2003 0:00,100
50,Planes,S24_3949,6/16/2003 0:00,72
28,Planes,S24_3949,8/10/2003 0:00,68
44,Planes,S24_3949,10/6/2003 0:00,98
27,Planes,S24_3949,10/28/2003 0:00,54
30,Planes,S24_3949,11/8/2003 0:00,72
43,Planes,S24_3949,11/27/2003 0:00,98
29,Planes,S24_3949,1/12/2004 0:00,55
48,Planes,S24_3949,2/19/2004 0:00,88
33,Planes,S24_3949,4/2/2004 0:00,40
40,Planes,S24_3949,5/11/2004 0:00,66
48,Planes,S24_3949,6/24/2004 0:00,93
41,Planes,S24_3949,7/23/2004 0:00,45
21,Planes,S24_3949,8/21/2004 0:00,34
32,Planes,S24_3949,9/15/2004 0:00,50
43,Planes,S24_3949,10/15/2004 0:00,62
30,Planes,S24_3949,11/1/2004 0:00,57
35,Planes,S24_3949,11/12/2004 0:00,70
45,Planes,S24_3949,11/23/2004 0:00,99
34,Planes,S24_3949,12/3/2004 0:00,54
26,Planes,S24_3949,12/17/2004 0:00,46
39,Planes,S24_3949,1/31/2005 0:00,78
41,Planes,S24_3949,3/1/2005 0:00,96
41,Planes,S24_3949,3/30/2005 0:00,55
64,Planes,S24_3949,4/3/2005 0:00,84
18,Planes,S24_3949,5/10/2005 0:00,20
