QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
44,Planes,S700_3167,2/17/2003 0:00,150
43,Planes,S700_3167,4/29/2003 0:00,106
28,Planes,S700_3167,8/10/2003 0:00,63
43,Planes,S700_3167,10/6/2003 0:00,82
48,Planes,S700_3167,10/28/2003 0:00,101
38,Planes,S700_3167,12/1/2003 0:00,53
31,Planes,S700_3167,1/12/2004 0:00,62
26,Planes,S700_3167,2/20/2004 0:00,31
32,Planes,S700_3167,4/2/2004 0:00,37
44,Planes,S700_3167,5/11/2004 0:00,64
27,Planes,S700_3167,6/24/2004 0:00,53
43,Planes,S700_3167,7/23/2004 0:00,83
25,Planes,S700_3167,8/21/2004 0:00,40
22,Planes,S700_3167,9/15/2004 0:00,54
21,Planes,S700_3167,10/15/2004 0:00,32
48,Planes,S700_3167,11/1/2004 0:00,71
33,Planes,S700_3167,11/12/2004 0:00,62
34,Planes,S700_3167,11/24/2004 0:00,80
43,Planes,S700_3167,12/4/2004 0:00,46
44,Planes,S700_3167,12/17/2004 0:00,52
44,Planes,S700_3167,2/3/2005 0:00,62
32,Planes,S700_3167,3/1/2005 0:00,64
29,Planes,S700_3167,3/30/2005 0:00,32
77,Planes,S700_3167,4/3/2005 0:00,98
39,Planes,S700_3167,5/10/2005 0:00,72
