QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
28,Planes,S24_1785,2/17/2003 0:00,150
39,Planes,S24_1785,4/29/2003 0:00,122
41,Planes,S24_1785,6/27/2003 0:00,83
40,Planes,S24_1785,8/25/2003 0:00,42
49,Planes,S24_1785,10/28/2003 0:00,61
27,Planes,S24_1785,1/12/2004 0:00,42
34,Planes,S24_1785,2/20/2004 0:00,52
23,Planes,S24_1785,4/2/2004 0:00,47
31,Planes,S24_1785,5/11/2004 0:00,68
34,Planes,S24_1785,6/24/2004 0:00,37
25,Planes,S24_1785,7/23/2004 0:00,34
22,Planes,S24_1785,8/21/2004 0:00,43
32,Planes,S24_1785,9/16/2004 0:00,70
31,Planes,S24_1785,10/15/2004 0:00,38
25,Planes,S24_1785,11/1/2004 0:00,41
47,Planes,S24_1785,11/12/2004 0:00,63
21,Planes,S24_1785,11/23/2004 0:00,55
28,Planes,S24_1785,12/4/2004 0:00,34
46,Planes,S24_1785,2/2/2005 0:00,71
33,Planes,S24_1785,3/1/2005 0:00,60
43,Planes,S24_1785,3/30/2005 0:00,74
38,Planes,S24_1785,4/3/2005 0:00,83
47,Planes,S24_1785,5/10/2005 0:00,96
