QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
41,Vintage Cars,S18_4668,1/29/2003 0:00,150
50,Vintage Cars,S18_4668,3/26/2003 0:00,109
43,Vintage Cars,S18_4668,5/28/2003 0:00,59
29,Vintage Cars,S18_4668,7/24/2003 0:00,64
30,Vintage Cars,S18_4668,9/19/2003 0:00,35
25,Vintage Cars,S18_4668,10/21/2003 0:00,39
49,Vintage Cars,S18_4668,11/6/2003 0:00,63
40,Vintage Cars,S18_4668,11/13/2003 0:00,64
41,Vintage Cars,S18_4668,11/25/2003 0:00,76
21,Vintage Cars,S18_4668,12/5/2003 0:00,35
46,Vintage Cars,S18_4668,1/29/2004 0:00,72
39,Vintage Cars,S18_4668,3/11/2004 0:00,74
45,Vintage Cars,S18_4668,5/4/2004 0:00,92
21,Vintage Cars,S18_4668,6/15/2004 0:00,47
44,Vintage Cars,S18_4668,7/19/2004 0:00,76
44,Vintage Cars,S18_4668,8/19/2004 0:00,88
29,Vintage Cars,S18_4668,9/8/2004 0:00,44
34,Vintage Cars,S18_4668,10/11/2004 0:00,65
39,Vintage Cars,S18_4668,10/21/2004 0:00,76
38,Vintage Cars,S18_4668,11/5/2004 0:00,91
24,Vintage Cars,S18_4668,11/18/2004 0:00,53
29,Vintage Cars,S18_4668,11/1/2004 0:00,74
30,Vintage Cars,S18_4668,12/10/2004 0:00,45
20,Vintage Cars,S18_4668,1/20/2005 0:00,35
39,Vintage Cars,S18_4668,2/17/2005 0:00,67
35,Vintage Cars,S18_4668,5/1/2005 0:00,76
26,Vintage Cars,S18_4668,5/31/2005 0:00,41
