QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
29,Classic Cars,S24_2972,2003-03-10 00:00:00,150
39,Classic Cars,S24_2972,2003-05-08 00:00:00,121
20,Classic Cars,S24_2972,2003-07-02 00:00:00,82
25,Classic Cars,S24_2972,2003-09-05 00:00:00,62
42,Classic Cars,S24_2972,2003-10-11 00:00:00,82
36,Classic Cars,S24_2972,2003-11-05 00:00:00,40
37,Classic Cars,S24_2972,2003-11-12 00:00:00,48
30,Classic Cars,S24_2972,2003-11-20 00:00:00,46
21,Classic Cars,S24_2972,2003-12-02 00:00:00,37
34,Classic Cars,S24_2972,2004-01-16 00:00:00,56
42,Classic Cars,S24_2972,2004-02-22 00:00:00,77
20,Classic Cars,S24_2972,2004-04-12 00:00:00,35
40,Classic Cars,S24_2972,2004-06-01 00:00:00,66
34,Classic Cars,S24_2972,2004-07-06 00:00:00,69
31,Classic Cars,S24_2972,2004-08-06 00:00:00,35
36,Classic Cars,S24_2972,2004-08-30 00:00:00,50
48,Classic Cars,S24_2972,2003-10-05 00:00:00,64
33,Classic Cars,S24_2972,2004-10-16 00:00:00,62
37,Classic Cars,S24_2972,2004-11-04 00:00:00,66
27,Classic Cars,S24_2972,2004-11-17 00:00:00,29
39,Classic Cars,S24_2972,2004-11-24 00:00:00,49
36,Classic Cars,S24_2972,2004-12-07 00:00:00,64
36,Classic Cars,S24_2972,2005-01-12 00:00:00,75
41,Classic Cars,S24_2972,2005-02-10 00:00:00,99
37,Classic Cars,S24_2972,2005-03-04 00:00:00,58
47,Classic Cars,S24_2972,2005-04-14 00:00:00,68
15,Classic Cars,S24_2972,2005-05-17 00:00:00,21
18,Classic Cars,S24_2972,2005-06-16 00:00:00,30
15,Classic Cars,S24_2972,2005-07-16 00:00:00,30
18,Classic Cars,S24_2972,08-15-2005 00:00:00,30
