QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
43,Motorcycles,S18_3782,3/3/2003 0:00,150
35,Motorcycles,S18_3782,5/8/2003 0:00,107
45,Motorcycles,S18_3782,7/2/2003 0:00,72
47,Motorcycles,S18_3782,9/3/2003 0:00,92
21,Motorcycles,S18_3782,10/10/2003 0:00,45
38,Motorcycles,S18_3782,11/4/2003 0:00,77
21,Motorcycles,S18_3782,11/11/2003 0:00,39
43,Motorcycles,S18_3782,11/20/2003 0:00,80
46,Motorcycles,S18_3782,1/15/2004 0:00,84
38,Motorcycles,S18_3782,2/21/2004 0:00,86
26,Motorcycles,S18_3782,4/5/2004 0:00,48
31,Motorcycles,S18_3782,5/26/2004 0:00,53
48,Motorcycles,S18_3782,6/30/2004 0:00,89
33,Motorcycles,S18_3782,8/2/2004 0:00,41
38,Motorcycles,S18_3782,8/28/2004 0:00,50
39,Motorcycles,S18_3782,9/30/2004 0:00,55
42,Motorcycles,S18_3782,10/16/2004 0:00,62
44,Motorcycles,S18_3782,11/3/2004 0:00,78
29,Motorcycles,S18_3782,11/16/2004 0:00,34
26,Motorcycles,S18_3782,11/24/2004 0:00,47
31,Motorcycles,S18_3782,12/7/2004 0:00,54
32,Motorcycles,S18_3782,1/6/2005 0:00,56
28,Motorcycles,S18_3782,2/10/2005 0:00,52
36,Motorcycles,S18_3782,3/4/2005 0:00,69
36,Motorcycles,S18_3782,4/8/2005 0:00,72
