QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
41,Trucks and Buses,S12_4473,2003-01-31 00:00:00,150
46,Trucks and Buses,S12_4473,2003-04-04 00:00:00,109
24,Trucks and Buses,S12_4473,2003-06-03 00:00:00,63
21,Trucks and Buses,S12_4473,2003-08-01 00:00:00,39
24,Trucks and Buses,S12_4473,2003-09-21 00:00:00,49
48,Trucks and Buses,S12_4473,2003-10-22 00:00:00,86
26,Trucks and Buses,S12_4473,2003-11-06 00:00:00,38
37,Trucks and Buses,S12_4473,2003-11-14 00:00:00,61
49,Trucks and Buses,S12_4473,2003-11-25 00:00:00,88
34,Trucks and Buses,S12_4473,2003-12-09 00:00:00,39
48,Trucks and Buses,S12_4473,2004-02-10 00:00:00,61
36,Trucks and Buses,S12_4473,2004-03-11 00:00:00,50
46,Trucks and Buses,S12_4473,2004-05-05 00:00:00,72
46,Trucks and Buses,S12_4473,2004-06-15 00:00:00,85
31,Trucks and Buses,S12_4473,2004-07-20 00:00:00,39
41,Trucks and Buses,S12_4473,2004-08-19 00:00:00,56
21,Trucks and Buses,S12_4473,2004-09-08 00:00:00,49
38,Trucks and Buses,S12_4473,2004-10-13 00:00:00,78
45,Trucks and Buses,S12_4473,2004-10-22 00:00:00,97
26,Trucks and Buses,S12_4473,2004-11-05 00:00:00,52
38,Trucks and Buses,S12_4473,2004-11-20 00:00:00,82
48,Trucks and Buses,S12_4473,2004-12-01 00:00:00,101
42,Trucks and Buses,S12_4473,2004-12-10 00:00:00,53
49,Trucks and Buses,S12_4473,2005-01-23 00:00:00,69
32,Trucks and Buses,S12_4473,2005-02-17 00:00:00,56
54,Trucks and Buses,S12_4473,2005-05-03 00:00:00,96
33,Trucks and Buses,S12_4473,2005-05-31 00:00:00,42
10,Trucks and Buses,S12_4473,06-30-2005 00:00:00,53
