QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
41,Vintage Cars,S18_3856,2/17/2003 0:00,150
27,Vintage Cars,S18_3856,4/28/2003 0:00,109
33,Vintage Cars,S18_3856,6/16/2003 0:00,82
34,Vintage Cars,S18_3856,8/10/2003 0:00,49
29,Vintage Cars,S18_3856,10/6/2003 0:00,52
34,Vintage Cars,S18_3856,10/23/2003 0:00,63
48,Vintage Cars,S18_3856,11/8/2003 0:00,79
46,Vintage Cars,S18_3856,11/14/2003 0:00,81
22,Vintage Cars,S18_3856,11/26/2003 0:00,35
20,Vintage Cars,S18_3856,1/9/2004 0:00,41
45,Vintage Cars,S18_3856,2/19/2004 0:00,73
46,Vintage Cars,S18_3856,5/8/2004 0:00,76
34,Vintage Cars,S18_3856,6/24/2004 0:00,82
50,Vintage Cars,S18_3856,7/21/2004 0:00,113
46,Vintage Cars,S18_3856,8/20/2004 0:00,63
22,Vintage Cars,S18_3856,9/15/2004 0:00,49
48,Vintage Cars,S18_3856,10/14/2004 0:00,82
47,Vintage Cars,S18_3856,11/1/2004 0:00,98
34,Vintage Cars,S18_3856,11/12/2004 0:00,51
45,Vintage Cars,S18_3856,11/22/2004 0:00,64
20,Vintage Cars,S18_3856,12/3/2004 0:00,58
50,Vintage Cars,S18_3856,1/31/2005 0:00,106
22,Vintage Cars,S18_3856,3/1/2005 0:00,56
45,Vintage Cars,S18_3856,3/30/2005 0:00,79
58,Vintage Cars,S18_3856,4/1/2005 0:00,101
51,Vintage Cars,S18_3856,5/9/2005 0:00,110
