QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
45,Trucks and Buses,S32_3522,1/29/2003 0:00,150
23,Trucks and Buses,S32_3522,3/26/2003 0:00,105
26,Trucks and Buses,S32_3522,5/28/2003 0:00,82
28,Trucks and Buses,S32_3522,7/24/2003 0:00,56
49,Trucks and Buses,S32_3522,9/19/2003 0:00,94
49,Trucks and Buses,S32_3522,10/21/2003 0:00,99
29,Trucks and Buses,S32_3522,11/6/2003 0:00,50
49,Trucks and Buses,S32_3522,11/13/2003 0:00,88
39,Trucks and Buses,S32_3522,11/25/2003 0:00,86
36,Trucks and Buses,S32_3522,12/5/2003 0:00,47
39,Trucks and Buses,S32_3522,2/4/2004 0:00,64
30,Trucks and Buses,S32_3522,3/11/2004 0:00,61
44,Trucks and Buses,S32_3522,5/4/2004 0:00,89
20,Trucks and Buses,S32_3522,6/15/2004 0:00,45
21,Trucks and Buses,S32_3522,7/19/2004 0:00,25
36,Trucks and Buses,S32_3522,8/19/2004 0:00,58
32,Trucks and Buses,S32_3522,9/8/2004 0:00,63
36,Trucks and Buses,S32_3522,10/11/2004 0:00,75
34,Trucks and Buses,S32_3522,10/22/2004 0:00,39
48,Trucks and Buses,S32_3522,11/5/2004 0:00,58
33,Trucks and Buses,S32_3522,11/18/2004 0:00,50
31,Trucks and Buses,S32_3522,11/1/2004 0:00,64
36,Trucks and Buses,S32_3522,12/10/2004 0:00,76
25,Trucks and Buses,S32_3522,1/20/2005 0:00,40
48,Trucks and Buses,S32_3522,2/17/2005 0:00,71
27,Trucks and Buses,S32_3522,5/1/2005 0:00,55
44,Trucks and Buses,S32_3522,5/31/2005 0:00,83
