QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
31,Planes,S700_1691,2003-02-17 00:00:00,150
47,Planes,S700_1691,2003-04-29 00:00:00,119
24,Planes,S700_1691,2003-06-27 00:00:00,72
36,Planes,S700_1691,2003-08-10 00:00:00,48
48,Planes,S700_1691,2003-10-08 00:00:00,65
28,Planes,S700_1691,2003-10-28 00:00:00,53
48,Planes,S700_1691,2003-12-01 00:00:00,79
21,Planes,S700_1691,2004-01-12 00:00:00,31
25,Planes,S700_1691,2004-02-20 00:00:00,43
25,Planes,S700_1691,2004-04-02 00:00:00,43
31,Planes,S700_1691,2004-05-11 00:00:00,60
40,Planes,S700_1691,2004-06-24 00:00:00,84
32,Planes,S700_1691,2004-07-23 00:00:00,44
24,Planes,S700_1691,2004-08-21 00:00:00,47
42,Planes,S700_1691,2004-09-15 00:00:00,76
21,Planes,S700_1691,2004-10-15 00:00:00,34
34,Planes,S700_1691,2004-11-01 00:00:00,58
27,Planes,S700_1691,2004-11-12 00:00:00,52
30,Planes,S700_1691,2004-11-24 00:00:00,69
39,Planes,S700_1691,2004-12-04 00:00:00,81
20,Planes,S700_1691,2004-12-17 00:00:00,42
37,Planes,S700_1691,2005-02-03 00:00:00,63
46,Planes,S700_1691,2005-03-03 00:00:00,81
47,Planes,S700_1691,2005-03-30 00:00:00,86
11,Planes,S700_1691,2005-04-03 00:00:00,39
23,Planes,S700_1691,2005-05-10 00:00:00,28
16,Planes,S700_1691,2005-06-09 00:00:00,39
19,Planes,S700_1691,07-09-2005 00:00:00,39
