QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
29,Trucks and Buses,S18_2319,1/31/2003 0:00,150
39,Trucks and Buses,S18_2319,4/1/2003 0:00,121
45,Trucks and Buses,S18_2319,6/3/2003 0:00,82
47,Trucks and Buses,S18_2319,8/1/2003 0:00,95
49,Trucks and Buses,S18_2319,9/21/2003 0:00,111
46,Trucks and Buses,S18_2319,10/22/2003 0:00,62
48,Trucks and Buses,S18_2319,11/6/2003 0:00,82
46,Trucks and Buses,S18_2319,11/14/2003 0:00,81
35,Trucks and Buses,S18_2319,11/25/2003 0:00,74
43,Trucks and Buses,S18_2319,12/9/2003 0:00,97
26,Trucks and Buses,S18_2319,3/11/2004 0:00,54
22,Trucks and Buses,S18_2319,5/5/2004 0:00,28
34,Trucks and Buses,S18_2319,6/15/2004 0:00,53
50,Trucks and Buses,S18_2319,7/20/2004 0:00,71
48,Trucks and Buses,S18_2319,8/19/2004 0:00,78
41,Trucks and Buses,S18_2319,9/8/2004 0:00,78
36,Trucks and Buses,S18_2319,10/13/2004 0:00,37
29,Trucks and Buses,S18_2319,10/22/2004 0:00,31
33,Trucks and Buses,S18_2319,11/5/2004 0:00,43
46,Trucks and Buses,S18_2319,11/19/2004 0:00,70
38,Trucks and Buses,S18_2319,12/1/2004 0:00,73
20,Trucks and Buses,S18_2319,12/10/2004 0:00,35
22,Trucks and Buses,S18_2319,1/20/2005 0:00,53
27,Trucks and Buses,S18_2319,2/22/2005 0:00,31
56,Trucks and Buses,S18_2319,5/3/2005 0:00,67
38,Trucks and Buses,S18_2319,5/31/2005 0:00,56
