QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
29,Ships,S700_1938,2/11/2003 0:00,150
38,Ships,S700_1938,4/16/2003 0:00,121
32,Ships,S700_1938,6/6/2003 0:00,83
43,Ships,S700_1938,8/8/2003 0:00,51
31,Ships,S700_1938,9/28/2003 0:00,43
29,Ships,S700_1938,10/21/2003 0:00,50
31,Ships,S700_1938,11/7/2003 0:00,65
30,Ships,S700_1938,11/14/2003 0:00,34
50,Ships,S700_1938,11/26/2003 0:00,70
40,Ships,S700_1938,1/2/2004 0:00,60
23,Ships,S700_1938,2/18/2004 0:00,52
26,Ships,S700_1938,3/20/2004 0:00,29
40,Ships,S700_1938,5/7/2004 0:00,50
21,Ships,S700_1938,7/21/2004 0:00,38
43,Ships,S700_1938,8/20/2004 0:00,72
29,Ships,S700_1938,9/9/2004 0:00,62
38,Ships,S700_1938,10/14/2004 0:00,74
23,Ships,S700_1938,10/22/2004 0:00,36
20,Ships,S700_1938,11/10/2004 0:00,38
36,Ships,S700_1938,11/21/2004 0:00,61
28,Ships,S700_1938,12/2/2004 0:00,71
44,Ships,S700_1938,1/26/2005 0:00,88
49,Ships,S700_1938,2/23/2005 0:00,109
32,Ships,S700_1938,3/28/2005 0:00,60
34,Ships,S700_1938,5/6/2005 0:00,64
