QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
25,Ships,S72_3212,2/11/2003 0:00,150
50,Ships,S72_3212,4/16/2003 0:00,125
32,Ships,S72_3212,6/12/2003 0:00,75
39,Ships,S72_3212,8/8/2003 0:00,43
50,Ships,S72_3212,9/28/2003 0:00,61
38,Ships,S72_3212,10/23/2003 0:00,66
40,Ships,S72_3212,11/7/2003 0:00,72
28,Ships,S72_3212,11/14/2003 0:00,32
42,Ships,S72_3212,11/26/2003 0:00,54
42,Ships,S72_3212,1/2/2004 0:00,65
36,Ships,S72_3212,2/19/2004 0:00,59
24,Ships,S72_3212,3/20/2004 0:00,53
23,Ships,S72_3212,5/7/2004 0:00,29
29,Ships,S72_3212,6/17/2004 0:00,35
37,Ships,S72_3212,7/21/2004 0:00,56
33,Ships,S72_3212,8/20/2004 0:00,66
32,Ships,S72_3212,9/9/2004 0:00,33
35,Ships,S72_3212,10/14/2004 0:00,44
40,Ships,S72_3212,10/29/2004 0:00,61
37,Ships,S72_3212,11/10/2004 0:00,58
42,Ships,S72_3212,11/21/2004 0:00,78
20,Ships,S72_3212,12/2/2004 0:00,36
29,Ships,S72_3212,1/31/2005 0:00,54
43,Ships,S72_3212,3/1/2005 0:00,74
34,Ships,S72_3212,3/28/2005 0:00,66
47,Ships,S72_3212,5/6/2005 0:00,94
