QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
34,Planes,S18_2581,2003-02-17 00:00:00,150
29,Planes,S18_2581,2003-04-29 00:00:00,116
49,Planes,S18_2581,2003-06-27 00:00:00,87
30,Planes,S18_2581,2003-08-25 00:00:00,38
21,Planes,S18_2581,2003-10-28 00:00:00,42
50,Planes,S18_2581,2004-01-12 00:00:00,86
47,Planes,S18_2581,2004-02-20 00:00:00,92
24,Planes,S18_2581,2004-04-02 00:00:00,45
27,Planes,S18_2581,2004-05-11 00:00:00,53
33,Planes,S18_2581,2004-06-28 00:00:00,62
35,Planes,S18_2581,2004-07-23 00:00:00,77
31,Planes,S18_2581,2004-08-21 00:00:00,42
25,Planes,S18_2581,2004-09-16 00:00:00,55
27,Planes,S18_2581,2004-10-15 00:00:00,30
31,Planes,S18_2581,2004-11-02 00:00:00,36
45,Planes,S18_2581,2004-11-10 00:00:00,50
27,Planes,S18_2581,2004-11-23 00:00:00,39
27,Planes,S18_2581,2004-12-04 00:00:00,40
42,Planes,S18_2581,2005-02-02 00:00:00,56
21,Planes,S18_2581,2005-03-01 00:00:00,47
34,Planes,S18_2581,2005-03-30 00:00:00,65
42,Planes,S18_2581,2005-04-03 00:00:00,81
15,Planes,S18_2581,2005-05-10 00:00:00,39
9,Planes,S18_2581,06-09-2005 00:00:00,49
