QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
45,Classic Cars,S12_3380,2003-03-03 00:00:00,150
37,Classic Cars,S12_3380,2003-05-08 00:00:00,105
48,Classic Cars,S12_3380,2003-07-02 00:00:00,68
31,Classic Cars,S12_3380,2003-09-05 00:00:00,59
46,Classic Cars,S12_3380,2003-10-11 00:00:00,93
47,Classic Cars,S12_3380,2003-11-04 00:00:00,106
28,Classic Cars,S12_3380,2003-11-12 00:00:00,59
40,Classic Cars,S12_3380,2003-11-20 00:00:00,81
20,Classic Cars,S12_3380,2003-12-02 00:00:00,41
39,Classic Cars,S12_3380,2004-01-16 00:00:00,70
25,Classic Cars,S12_3380,2004-02-22 00:00:00,31
29,Classic Cars,S12_3380,2004-04-09 00:00:00,44
22,Classic Cars,S12_3380,2004-06-01 00:00:00,51
22,Classic Cars,S12_3380,2004-07-06 00:00:00,29
47,Classic Cars,S12_3380,2004-08-02 00:00:00,60
45,Classic Cars,S12_3380,2004-08-30 00:00:00,77
29,Classic Cars,S12_3380,2003-10-04 00:00:00,32
24,Classic Cars,S12_3380,2004-10-16 00:00:00,38
35,Classic Cars,S12_3380,2004-11-03 00:00:00,55
46,Classic Cars,S12_3380,2004-11-15 00:00:00,68
44,Classic Cars,S12_3380,2004-11-24 00:00:00,75
34,Classic Cars,S12_3380,2005-01-06 00:00:00,82
35,Classic Cars,S12_3380,2005-02-08 00:00:00,48
25,Classic Cars,S12_3380,2005-03-03 00:00:00,49
10,Classic Cars,S12_3380,2005-05-17 00:00:00,24
30,Classic Cars,S12_3380,2005-06-16 00:00:00,30
16,Classic Cars,S12_3380,2005-07-16 00:00:00,36
3,Classic Cars,S12_3380,08-15-2005 00:00:00,38
