QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
31,Vintage Cars,S24_3420,2003-02-17 00:00:00,150
20,Vintage Cars,S24_3420,2003-04-28 00:00:00,119
29,Vintage Cars,S24_3420,2003-06-16 00:00:00,99
33,Vintage Cars,S24_3420,2003-08-10 00:00:00,70
34,Vintage Cars,S24_3420,2003-10-06 00:00:00,37
32,Vintage Cars,S24_3420,2003-10-23 00:00:00,39
27,Vintage Cars,S24_3420,2003-11-08 00:00:00,48
21,Vintage Cars,S24_3420,2003-11-14 00:00:00,61
27,Vintage Cars,S24_3420,2003-11-27 00:00:00,40
36,Vintage Cars,S24_3420,2004-01-09 00:00:00,52
43,Vintage Cars,S24_3420,2004-02-19 00:00:00,62
25,Vintage Cars,S24_3420,2004-05-08 00:00:00,58
46,Vintage Cars,S24_3420,2004-06-24 00:00:00,89
24,Vintage Cars,S24_3420,2004-07-21 00:00:00,43
39,Vintage Cars,S24_3420,2004-08-21 00:00:00,60
31,Vintage Cars,S24_3420,2004-09-15 00:00:00,56
22,Vintage Cars,S24_3420,2004-10-14 00:00:00,25
47,Vintage Cars,S24_3420,2004-11-01 00:00:00,62
20,Vintage Cars,S24_3420,2004-11-12 00:00:00,41
29,Vintage Cars,S24_3420,2004-11-23 00:00:00,64
38,Vintage Cars,S24_3420,2004-12-03 00:00:00,77
34,Vintage Cars,S24_3420,2004-12-17 00:00:00,39
46,Vintage Cars,S24_3420,2005-01-31 00:00:00,57
35,Vintage Cars,S24_3420,2005-03-01 00:00:00,63
34,Vintage Cars,S24_3420,2005-03-30 00:00:00,65
38,Vintage Cars,S24_3420,2005-04-01 00:00:00,86
18,Vintage Cars,S24_3420,2005-05-09 00:00:00,48
5,Vintage Cars,S24_3420,06-08-2005 00:00:00,50
