QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
42,Classic Cars,S18_4933,3/18/2003 0:00,150
23,Classic Cars,S18_4933,5/21/2003 0:00,108
29,Classic Cars,S18_4933,9/11/2003 0:00,85
25,Classic Cars,S18_4933,10/17/2003 0:00,56
39,Classic Cars,S18_4933,11/5/2003 0:00,73
44,Classic Cars,S18_4933,11/12/2003 0:00,85
25,Classic Cars,S18_4933,11/21/2003 0:00,41
45,Classic Cars,S18_4933,12/2/2003 0:00,72
25,Classic Cars,S18_4933,1/22/2004 0:00,27
37,Classic Cars,S18_4933,3/2/2004 0:00,52
30,Classic Cars,S18_4933,4/13/2004 0:00,64
36,Classic Cars,S18_4933,7/7/2004 0:00,71
26,Classic Cars,S18_4933,8/9/2004 0:00,35
23,Classic Cars,S18_4933,9/1/2004 0:00,39
23,Classic Cars,S18_4933,10/6/2003 0:00,53
25,Classic Cars,S18_4933,10/16/2004 0:00,30
21,Classic Cars,S18_4933,11/17/2004 0:00,38
26,Classic Cars,S18_4933,11/25/2004 0:00,50
44,Classic Cars,S18_4933,1/12/2005 0:00,81
24,Classic Cars,S18_4933,2/16/2005 0:00,37
66,Classic Cars,S18_4933,4/22/2005 0:00,90
36,Classic Cars,S18_4933,5/29/2005 0:00,64
