QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
41,Vintage Cars,S18_4522,2003-02-11 00:00:00,150
23,Vintage Cars,S18_4522,2003-04-16 00:00:00,109
43,Vintage Cars,S18_4522,2003-06-06 00:00:00,86
24,Vintage Cars,S18_4522,2003-08-08 00:00:00,43
22,Vintage Cars,S18_4522,2003-09-28 00:00:00,51
26,Vintage Cars,S18_4522,2003-10-21 00:00:00,29
35,Vintage Cars,S18_4522,2003-11-07 00:00:00,42
47,Vintage Cars,S18_4522,2003-11-14 00:00:00,68
50,Vintage Cars,S18_4522,2003-11-26 00:00:00,79
45,Vintage Cars,S18_4522,2004-01-02 00:00:00,83
39,Vintage Cars,S18_4522,2004-02-18 00:00:00,77
23,Vintage Cars,S18_4522,2004-03-20 00:00:00,38
42,Vintage Cars,S18_4522,2004-05-07 00:00:00,69
20,Vintage Cars,S18_4522,2004-06-17 00:00:00,27
33,Vintage Cars,S18_4522,2004-07-21 00:00:00,42
34,Vintage Cars,S18_4522,2004-08-20 00:00:00,58
49,Vintage Cars,S18_4522,2004-09-09 00:00:00,74
39,Vintage Cars,S18_4522,2004-10-14 00:00:00,66
36,Vintage Cars,S18_4522,2004-10-29 00:00:00,74
50,Vintage Cars,S18_4522,2004-11-09 00:00:00,106
29,Vintage Cars,S18_4522,2004-11-21 00:00:00,56
30,Vintage Cars,S18_4522,2004-12-02 00:00:00,61
41,Vintage Cars,S18_4522,2005-01-26 00:00:00,81
28,Vintage Cars,S18_4522,2005-02-22 00:00:00,40
45,Vintage Cars,S18_4522,2005-03-23 00:00:00,62
16,Vintage Cars,S18_4522,2005-05-06 00:00:00,17
40,Vintage Cars,S18_4522,2005-06-05 00:00:00,22
23,Vintage Cars,S18_4522,2005-07-05 00:00:00,25
18,Vintage Cars,S18_4522,08-04-2005 00:00:00,35
