QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
43,Ships,S24_2011,2003-02-11 00:00:00,150
41,Ships,S24_2011,2003-04-16 00:00:00,107
45,Ships,S24_2011,2003-06-12 00:00:00,66
33,Ships,S24_2011,2003-08-08 00:00:00,68
40,Ships,S24_2011,2003-09-28 00:00:00,80
33,Ships,S24_2011,2003-10-23 00:00:00,40
50,Ships,S24_2011,2003-11-07 00:00:00,76
30,Ships,S24_2011,2003-11-14 00:00:00,57
41,Ships,S24_2011,2003-11-26 00:00:00,72
35,Ships,S24_2011,2004-01-02 00:00:00,70
49,Ships,S24_2011,2004-02-18 00:00:00,99
46,Ships,S24_2011,2004-03-20 00:00:00,50
48,Ships,S24_2011,2004-05-07 00:00:00,54
36,Ships,S24_2011,2004-06-17 00:00:00,46
22,Ships,S24_2011,2004-07-21 00:00:00,36
42,Ships,S24_2011,2004-08-20 00:00:00,64
21,Ships,S24_2011,2004-09-09 00:00:00,22
29,Ships,S24_2011,2004-10-14 00:00:00,47
35,Ships,S24_2011,2004-10-29 00:00:00,63
41,Ships,S24_2011,2004-11-09 00:00:00,87
29,Ships,S24_2011,2004-11-21 00:00:00,46
34,Ships,S24_2011,2004-12-02 00:00:00,57
37,Ships,S24_2011,2005-01-26 00:00:00,70
28,Ships,S24_2011,2005-02-23 00:00:00,33
49,Ships,S24_2011,2005-03-23 00:00:00,63
23,Ships,S24_2011,2005-05-06 00:00:00,50
8,Ships,S24_2011,06-05-2005 00:00:00,55
