QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
42,Classic Cars,S10_4962,1/29/2003 0:00,150
31,Classic Cars,S10_4962,4/1/2003 0:00,108
22,Classic Cars,S10_4962,5/28/2003 0:00,77
26,Classic Cars,S10_4962,7/24/2003 0:00,55
20,Classic Cars,S10_4962,9/19/2003 0:00,29
21,Classic Cars,S10_4962,10/21/2003 0:00,36
33,Classic Cars,S10_4962,11/6/2003 0:00,54
28,Classic Cars,S10_4962,11/13/2003 0:00,55
26,Classic Cars,S10_4962,11/25/2003 0:00,27
31,Classic Cars,S10_4962,12/9/2003 0:00,38
48,Classic Cars,S10_4962,2/4/2004 0:00,56
50,Classic Cars,S10_4962,3/11/2004 0:00,63
28,Classic Cars,S10_4962,5/4/2004 0:00,48
26,Classic Cars,S10_4962,6/15/2004 0:00,60
32,Classic Cars,S10_4962,7/19/2004 0:00,34
44,Classic Cars,S10_4962,8/19/2004 0:00,62
30,Classic Cars,S10_4962,9/8/2004 0:00,67
38,Classic Cars,S10_4962,10/13/2004 0:00,90
40,Classic Cars,S10_4962,10/22/2004 0:00,52
46,Classic Cars,S10_4962,11/4/2004 0:00,69
26,Classic Cars,S10_4962,11/19/2004 0:00,52
27,Classic Cars,S10_4962,11/29/2004 0:00,65
43,Classic Cars,S10_4962,12/10/2004 0:00,99
35,Classic Cars,S10_4962,1/20/2005 0:00,56
37,Classic Cars,S10_4962,2/17/2005 0:00,58
37,Classic Cars,S10_4962,3/9/2005 0:00,73
27,Classic Cars,S10_4962,5/1/2005 0:00,36
38,Classic Cars,S10_4962,5/31/2005 0:00,63
