QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
35,Vintage Cars,S18_2957,2003-01-29 00:00:00,150
28,Vintage Cars,S18_2957,2003-03-25 00:00:00,115
46,Vintage Cars,S18_2957,2003-05-28 00:00:00,87
20,Vintage Cars,S18_2957,2003-07-16 00:00:00,41
30,Vintage Cars,S18_2957,2003-09-19 00:00:00,52
48,Vintage Cars,S18_2957,2003-10-20 00:00:00,76
28,Vintage Cars,S18_2957,2003-11-05 00:00:00,75
39,Vintage Cars,S18_2957,2003-11-13 00:00:00,47
24,Vintage Cars,S18_2957,2003-11-21 00:00:00,40
28,Vintage Cars,S18_2957,2003-12-05 00:00:00,47
31,Vintage Cars,S18_2957,2004-01-29 00:00:00,62
45,Vintage Cars,S18_2957,2004-03-10 00:00:00,79
24,Vintage Cars,S18_2957,2004-04-29 00:00:00,34
49,Vintage Cars,S18_2957,2004-06-14 00:00:00,65
32,Vintage Cars,S18_2957,2004-07-16 00:00:00,52
43,Vintage Cars,S18_2957,2004-08-17 00:00:00,65
37,Vintage Cars,S18_2957,2004-09-08 00:00:00,77
24,Vintage Cars,S18_2957,2004-10-11 00:00:00,40
35,Vintage Cars,S18_2957,2004-10-21 00:00:00,52
41,Vintage Cars,S18_2957,2004-11-04 00:00:00,69
26,Vintage Cars,S18_2957,2004-11-17 00:00:00,28
34,Vintage Cars,S18_2957,2004-11-29 00:00:00,36
49,Vintage Cars,S18_2957,2004-12-10 00:00:00,56
28,Vintage Cars,S18_2957,2005-01-20 00:00:00,37
40,Vintage Cars,S18_2957,2005-02-17 00:00:00,65
37,Vintage Cars,S18_2957,2005-03-10 00:00:00,79
31,Vintage Cars,S18_2957,2005-05-30 00:00:00,42
6,Vintage Cars,S18_2957,06-29-2005 00:00:00,44
