QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
26,Classic Cars,S24_4048,2003-01-31 00:00:00,150
44,Classic Cars,S24_4048,2003-04-04 00:00:00,124
20,Classic Cars,S24_4048,2003-06-03 00:00:00,80
40,Classic Cars,S24_4048,2003-08-01 00:00:00,60
23,Classic Cars,S24_4048,2003-09-25 00:00:00,59
24,Classic Cars,S24_4048,2003-10-22 00:00:00,36
29,Classic Cars,S24_4048,2003-11-06 00:00:00,58
49,Classic Cars,S24_4048,2003-11-14 00:00:00,96
34,Classic Cars,S24_4048,2003-11-25 00:00:00,47
28,Classic Cars,S24_4048,2003-12-09 00:00:00,59
37,Classic Cars,S24_4048,2004-02-12 00:00:00,83
45,Classic Cars,S24_4048,2004-03-15 00:00:00,46
46,Classic Cars,S24_4048,2004-05-05 00:00:00,47
22,Classic Cars,S24_4048,2004-07-20 00:00:00,40
39,Classic Cars,S24_4048,2004-08-20 00:00:00,59
27,Classic Cars,S24_4048,2004-09-08 00:00:00,51
36,Classic Cars,S24_4048,2004-10-13 00:00:00,66
38,Classic Cars,S24_4048,2004-10-22 00:00:00,70
44,Classic Cars,S24_4048,2004-11-05 00:00:00,87
31,Classic Cars,S24_4048,2004-11-20 00:00:00,43
23,Classic Cars,S24_4048,2004-12-01 00:00:00,49
22,Classic Cars,S24_4048,2004-12-15 00:00:00,26
28,Classic Cars,S24_4048,2005-01-23 00:00:00,43
21,Classic Cars,S24_4048,2005-02-22 00:00:00,48
37,Classic Cars,S24_4048,2005-03-15 00:00:00,73
31,Classic Cars,S24_4048,2005-05-03 00:00:00,36
14,Classic Cars,S24_4048,06-02-2005 00:00:00,38
