QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
38,Classic Cars,S18_4027,1/31/2003 0:00,150
22,Classic Cars,S18_4027,4/16/2003 0:00,112
25,Classic Cars,S18_4027,6/3/2003 0:00,90
24,Classic Cars,S18_4027,8/8/2003 0:00,65
35,Classic Cars,S18_4027,9/25/2003 0:00,41
28,Classic Cars,S18_4027,10/22/2003 0:00,49
36,Classic Cars,S18_4027,11/6/2003 0:00,76
39,Classic Cars,S18_4027,11/14/2003 0:00,40
27,Classic Cars,S18_4027,11/26/2003 0:00,28
40,Classic Cars,S18_4027,12/9/2003 0:00,46
50,Classic Cars,S18_4027,2/12/2004 0:00,70
42,Classic Cars,S18_4027,3/15/2004 0:00,70
48,Classic Cars,S18_4027,5/5/2004 0:00,80
25,Classic Cars,S18_4027,7/20/2004 0:00,32
31,Classic Cars,S18_4027,8/20/2004 0:00,56
44,Classic Cars,S18_4027,9/8/2004 0:00,76
23,Classic Cars,S18_4027,10/14/2004 0:00,32
29,Classic Cars,S18_4027,10/22/2004 0:00,48
49,Classic Cars,S18_4027,11/5/2004 0:00,72
36,Classic Cars,S18_4027,11/21/2004 0:00,73
34,Classic Cars,S18_4027,12/1/2004 0:00,37
25,Classic Cars,S18_4027,12/10/2004 0:00,47
48,Classic Cars,S18_4027,1/26/2005 0:00,88
38,Classic Cars,S18_4027,2/22/2005 0:00,40
37,Classic Cars,S18_4027,3/15/2005 0:00,58
49,Classic Cars,S18_4027,5/5/2005 0:00,72
