QUANTITYORDERED,PRODUCTLINE,PRODUCTCODE,ORDERDATE,STOCK
43,Classic Cars,S24_2766,3/18/2003 0:00,150
32,Classic Cars,S24_2766,5/21/2003 0:00,107
21,Classic Cars,S24_2766,9/11/2003 0:00,75
20,Classic Cars,S24_2766,10/17/2003 0:00,54
22,Classic Cars,S24_2766,11/5/2003 0:00,34
36,Classic Cars,S24_2766,11/12/2003 0:00,58
46,Classic Cars,S24_2766,11/20/2003 0:00,87
47,Classic Cars,S24_2766,12/2/2003 0:00,93
45,Classic Cars,S24_2766,1/16/2004 0:00,46
47,Classic Cars,S24_2766,3/2/2004 0:00,57
47,Classic Cars,S24_2766,4/13/2004 0:00,57
38,Classic Cars,S24_2766,7/7/2004 0:00,61
49,Classic Cars,S24_2766,8/9/2004 0:00,79
35,Classic Cars,S24_2766,9/1/2004 0:00,84
49,Classic Cars,S24_2766,10/6/2003 0:00,105
28,Classic Cars,S24_2766,10/16/2004 0:00,56
30,Classic Cars,S24_2766,11/4/2004 0:00,74
39,Classic Cars,S24_2766,11/17/2004 0:00,44
25,Classic Cars,S24_2766,11/29/2004 0:00,32
40,Classic Cars,S24_2766,1/19/2005 0:00,64
36,Classic Cars,S24_2766,2/16/2005 0:00,60
76,Classic Cars,S24_2766,4/22/2005 0:00,113
39,Classic Cars,S24_2766,5/29/2005 0:00,84
